Timestamp	Business Name	Contact numbers	Business address	Email address	Web Address	Facebook Address	Service provided	Opening hours	Category	Path	LastUpdate Timestamp	Column 5	Column 6	Column 7	Column 8	Column 9	Column 10	Column 11	Column 12	Column 13	Column 14	Column 15	Column 16	Column 17	Column 18	Column 19	Column 20
07/10/2025 15:31:36	Pacific Thai Almunium & Glass	01712565568	3 Shahid Mansion, Zindabazar						Uncategorised	pacific-thai-almunium-glass																	
07/10/2025 15:31:36	The Confidence Thai Aluminium	01711973670	West Supply Road, Amborkhana						Uncategorised	the-confidence-thai-aluminium																	
07/10/2025 15:31:36	HMTC	00821714560, 01712216020	Subhanighat						Uncategorised	hmtc																	
07/10/2025 15:31:36	Foyez Engineering	01712317806	Dhopadhigr Purbo Par, Sylhet						Uncategorised	foyez-engineering																	
07/10/2025 15:31:36	Sylhet Martial Art Academy	01716072859,01722622202	Sylhet Stadium, Rakebi Bazar						Uncategorised	sylhet-martial-art-academy																	
07/10/2025 15:31:36	. North East Oil Co.	0821 4120018	Patantula, Modina Market						Uncategorised	north-east-oil-co																	
07/10/2025 15:31:36	Jalalabad Petrol Pump	0821 717103	Amborkhana						Uncategorised	jalalabad-petrol-pump																	
07/10/2025 15:31:36	Biroti Filling Station	0821 716762	Mira Bazar						Uncategorised	biroti-filling-station																	
07/10/2025 15:31:36	Bengol Gasoline & Service	0821 719884	Subhanighat						Uncategorised	bengol-gasoline-service																	
07/10/2025 15:31:36	Jalalabad Traders Filling Station	0821 716910	Zindabazar						Uncategorised	jalalabad-traders-filling-station																	
07/10/2025 15:31:36	Rohim & Rohim Filling Station	0821 760553	Shibgonj						Uncategorised	rohim-rohim-filling-station																	
07/10/2025 15:31:36	Shofkat Filling Station	01911954694	Shibgonj						Uncategorised	shofkat-filling-station																	
07/10/2025 15:31:36	Diba-Raatri CNG Filling Station	0821 716882, 01711484852	Chondirpul						Uncategorised	dibaraatri-cng-filling-station																	
07/10/2025 15:31:36	Surma CNG Conversion & Filling Station	01711383093, 01715214444	Subhanighat						Uncategorised	surma-cng-conversion-filling-station																	
07/10/2025 15:31:36	Al Jalal CNG Filling Station & Conversion	0821 761480, 01711823975	Tilogor						Uncategorised	al-jalal-cng-filling-station-conversion																	
07/10/2025 15:31:36	Sylhet Gas Fields Limited	+880 821 2871735 347 , 01730312093	P.O. Chiknagool, Sylhet 3152						Uncategorised	sylhet-gas-fields-limited																	
07/10/2025 15:31:36	Southern CNG Limited	+880 821 726915 16, 01920530712	Plot#Shuvecha- 405, West Sheikghat, Sylhet						Uncategorised	southern-cng-limited																	
07/10/2025 15:31:36	Bolaka CNG Conversion & Filling Station	01971159710	Sunamgonj, Sylhet Division 						Uncategorised	bolaka-cng-conversion-filling-station																	
07/10/2025 15:31:36	Delta Brac Housing Finance Corporation Limited	0821 2830361, 0821 2830352	19/A Kumarpara (1st floor)						Uncategorised	delta-brac-housing-finance-corporation-limited																	
07/10/2025 15:31:36	Premier Leasing and Finance 		Holy Complex (4th Floor), Dargah Gate						Uncategorised	premier-leasing-and-finance																	
07/10/2025 15:31:36	Social Development Foundation	01711067153	397, Momtaz Mohol, Nobab Road, Kazolshah, Sylhet						Uncategorised	social-development-foundation																	
07/10/2025 15:31:36	LankaBangla Finance	0821 728419, 01811410481    	Khoirun Bhaban (Level 3), Mirboxtula, Sylhet						Uncategorised	lankabangla-finance																	
07/10/2025 15:31:36	IDLC Finance Limited	0821 710321, 0821 728241	Casablanca (2nd Floor), 982 Dargah gate, Sylhet						Uncategorised	idlc-finance-limited																	
07/10/2025 15:31:36	MiTi Associates	01934112233, 01977011088	Blue Water Shopping City (4th Floor), Zindabazar, Sylhet						Uncategorised	miti-associates																	
07/10/2025 15:31:36	United Leasing Company Limited	0821 2830195, 2831702, 01710 185836	Holy Complex (2nd Floor), East Dargha Gate, Sylhet						Uncategorised	united-leasing-company-limited																	
07/10/2025 15:31:36	Banco Securities	+880 1713002882, 01190354683	Alhamra Shopping Complex (6th Floor), Zindabazar, Sylhet						Uncategorised	banco-securities																	
07/10/2025 15:31:36	Delta Brac Housing Finance Corporation	0821 2830352, 01710443920	19/A Kumarpara Road (1st Floor), Kumarpara, Sylhet						Uncategorised	delta-brac-housing-finance-corporation																	
07/10/2025 15:31:36	Print Media	01723440353, 01737385118	Raja Mansion (2nd Floor), Zindabazar						Uncategorised	print-media																	
07/10/2025 15:31:36	Pothik Sign	01919115522, 01749439899	Taltola, Sylhet						Uncategorised	pothik-sign																	
07/10/2025 15:31:36	Moriam Moshari Store	01711913463, 01731432271	Bangla Market, Kaminigonj Bazar						Uncategorised	moriam-moshari-store																	
07/10/2025 15:31:36	Puspa Porda Center		230 Al-Hamra Shopping City (2nd Floor), Zindabazar						Uncategorised	puspa-porda-center																	
07/10/2025 15:31:36	Nahar Bedding	08212860518, 01719947911	Shibgonj, Sylhet						Uncategorised	nahar-bedding																	
07/10/2025 15:31:36	ASSAS	00821717501, 01711320636	Mirabazar, Sylhet						Uncategorised	assas																	
07/10/2025 15:31:36	Mayer Dua Shutki Arot	01717278182, 01726983909	Masim Pur Shutki Bazar						Uncategorised	mayer-dua-shutki-arot																	
07/10/2025 15:31:36	Alishaan Group General Trading	01611800363	Shebok, East Mirabazar						Uncategorised	alishaan-group-general-trading																	
07/10/2025 15:31:36	Business & Technologies Development 	0821 710729	Shanay Community Complex, Kodomtoly						Uncategorised	business-technologies-development																	
07/10/2025 15:31:36	Ekhwan Traders	0821 721693	Nazir Chamber, Mohajon Patti, Bondor Bazar						Uncategorised	ekhwan-traders																	
07/10/2025 15:31:36	 Fakhoruddin Ali Ahmed & Brothers	0821 711569, 0821 715520	Ali Biponi, Laldighirpar						Uncategorised	fakhoruddin-ali-ahmed-brothers																	
07/10/2025 15:31:36	 Sylhet Frozen Fish & Foods Supplier	01920579736	53 Payra, Dorgah Moholla						Uncategorised	sylhet-frozen-fish-foods-supplier																	
07/10/2025 15:31:36	Quick Export Import Centre	0821 715514	2/4 Kudratullah Market, Bondor Bazar						Uncategorised	quick-export-import-centre																	
07/10/2025 15:31:36	Al-Arab Traders	01711040456	Bager Chorak, Horipur, Tamabil Road, Sylhet						Uncategorised	alarab-traders																	
07/10/2025 15:31:36	A.R. Bricks	01713814843, 01712045393	Pirer Chak, Tamabil, Sylhet						Uncategorised	ar-bricks																	
07/10/2025 15:31:36	S.H. International	01819112028	5 Ali Building Bondor Bazar Road, Supanighat, Sylhet						Uncategorised	sh-international																	
07/10/2025 15:31:36	Koilash Fruits Agency	01718681146	78 Yasin Plaza, Kadomtoli, Sylhet						Uncategorised	koilash-fruits-agency																	
07/10/2025 15:31:36	Alico AIG Life Insurance	0821 813871	Feroze Center (2nd Floor), Chowhatta						Uncategorised	alico-aig-life-insurance																	
07/10/2025 15:31:36	American Life Insurance Company	0821 813871	Feroz Center (2nd Floor), Chowhatta						Uncategorised	american-life-insurance-company																	
07/10/2025 15:31:36	Far East Islami Life Insurance Co. 	0821 811529	Point View Shopping Centre (2nd Floor), Amborkhana						Uncategorised	far-east-islami-life-insurance-co																	
07/10/2025 15:31:36	Rupali Life Insurance Co. 	01917357713	Asia International Market (3rd Floor), Zindabazar						Uncategorised	rupali-life-insurance-co																	
07/10/2025 15:31:36	Nitol Insurance Company Limited	0821 727884, 0821 727885, 01712091137	Sahib Shoping Complex (1st floor), East Zinda bazar, Sylhet						Uncategorised	nitol-insurance-company-limited																	
07/10/2025 15:31:36	Nitol Insurance Company 	01712 091137,01818 463765	sahib shoping complex 1st floor east zinda bazar, sylhet						Uncategorised	nitol-insurance-company																	
07/10/2025 15:31:36	Phoenix Insurance Co. 	+8801717 019434	Modhuban Super Market (3rd floor), Bandar Bazar, Sylhet-3100						Uncategorised	phoenix-insurance-co																	
07/10/2025 15:31:36	Homeland life Insurance Co. 	01730 726864/01711 238139	Khayrun bhaban 2nd floor, Mirboxtula , sylhet						Uncategorised	homeland-life-insurance-co																	
07/10/2025 15:31:36	Pragati Insurance 	0821 813101,813102	Sylhet Branch laldighirpar,Sylhet.						Uncategorised	pragati-insurance																	
07/10/2025 15:31:36	Rupali Life insurance	+8801712 881286	Khoyrun Bhaban 4th floor Mirboxtula, Chowhatta,sylhet						Uncategorised	rupali-life-insurance																	
07/10/2025 15:31:36	Jyotirmoy	+8801711334236	5, chalibandar,sylhet-3100						Uncategorised	jyotirmoy																	
07/10/2025 15:31:36	Continental Insurance	01711239664	Abdur Rahman Miah Building (3rd floor), Laldigipar, New Market .						Uncategorised	continental-insurance																	
07/10/2025 15:31:36	Eastland Insurance	0821718725	Shahir Plaza (2nd floor), East Zindabazar, Sylhet						Uncategorised	eastland-insurance																	
07/10/2025 15:31:36	Saifur Rahman Auditorium		Rekabe Bazar, Sylhet						Uncategorised	saifur-rahman-auditorium																	
07/10/2025 15:31:36	AK Auto Parts	01711394139	Sobahani Ghat, Bishow Road						Uncategorised	ak-auto-parts																	
07/10/2025 15:31:36	Fatema Parts Centre		Teli Haowr, Kuliatula						Uncategorised	fatema-parts-centre																	
07/10/2025 15:31:36	 Sunny Traders	0812 719911, 01711345666	2/3, Karima Mansion, East Darga						Uncategorised	sunny-traders																	
07/10/2025 15:31:36	Sylhet Parts Center	01710891425	7 Khirun Plaza, Purbo Zindabazar						Uncategorised	sylhet-parts-center																	
07/10/2025 15:31:36	Jas Motors 		Subhanighat						Uncategorised	jas-motors																	
07/10/2025 15:31:36	Riyad Auto	+880 1716905997	Noyasarak, Manikpeer Road, Sylhet						Uncategorised	riyad-auto																	
07/10/2025 15:31:36	Automatic Vehicle Location & Security System	01914328156	Sylhet Millenium (Floor 9), Zindabazar						Uncategorised	automatic-vehicle-location-security-system																	
07/10/2025 15:31:36	Master Watch & Co.	0821 716490, 01715747754	Sukria Market, Zindabazar						Uncategorised	master-watch-co																	
07/10/2025 15:31:36	Eye Fashion & Watch Co	01819650577	Shop 2, Garden Tower, Zindabazar						Uncategorised	eye-fashion-watch-co																	
07/10/2025 15:31:36	Misha Leather Corner		104 Kakoli Shopping Center (Ground Floor), Zindabazar						Uncategorised	misha-leather-corner																	
07/10/2025 15:31:36	Marina Scientific Stores	+880 01818183718, 01717507958	32, Idrish Market (1st Floor), Zindabazar, Sylhet-3100						Uncategorised	marina-scientific-stores																	
07/10/2025 15:31:36	Gems Lais & Cosmetics		116 Kakoli Shopping Center (1st Floor), Zindabazar						Uncategorised	gems-lais-cosmetics																	
07/10/2025 15:31:36	Adil Scientific Store	+88 01711366890	13, Edris Market (1st Floor), Zindabazar, Sylhet-3100						Uncategorised	adil-scientific-store																	
07/10/2025 15:31:36	Sylhet Scientific Stores	0821 712919, 01711844377, 01711367174	43 Idris Market (1st Floor), Zindabazar, Sylhet						Uncategorised	sylhet-scientific-stores																	
07/10/2025 15:31:36	Display Gallery		147 Al-Hamra Shopping City, Zindabazar						Uncategorised	display-gallery																	
07/10/2025 15:31:36	A One Shoppers		1 Blue Water Shopping City, Zindabazar						Uncategorised	a-one-shoppers																	
07/10/2025 15:31:36	Tahsin Leather		125 Al-Hamra Shopping City, Zindabazar						Uncategorised	tahsin-leather																	
07/10/2025 15:31:36	Amina Emporium		159 Al-Hamra Shopping City, Zindabazar						Uncategorised	amina-emporium																	
07/10/2025 15:31:36	Ripon Fabrics & Bedsheet Gallery		119 Blue Water Shopping City (2nd Floor), Zindabazar						Uncategorised	ripon-fabrics-bedsheet-gallery																	
07/10/2025 15:31:36	Home Fashion		212 City Center (2nd Floor), Zindabazar						Uncategorised	home-fashion																	
07/10/2025 15:31:36	Puja Traders		93 Mojumdari, Amborkhana						Uncategorised	puja-traders																	
07/10/2025 15:31:36	Madhobi Sewing machine	+8801676024539	One city ,bandor bazar						Uncategorised	madhobi-sewing-machine																	
07/10/2025 15:31:36	TAC Aeronautical Academy	0821 728953, 01713486654	Ali Bhaban, Torongo 10 Lechubagan, Mozumderi						Uncategorised	tac-aeronautical-academy																	
07/10/2025 15:31:36	Bonoful & Co.	0821 722955	Golden Plaza, Subhanighat						Uncategorised	bonoful-co																	
07/10/2025 15:31:36	Shaad		Royal Market, Sharpur Point						Uncategorised	shaad																	
07/10/2025 15:31:36	Mohanlal Sweets & Foods Products .	+880 821 2830543, 01712553056	Manipuri Rajbari, Mirzajangal, Sylhet						Uncategorised	mohanlal-sweets-foods-products																	
07/10/2025 15:31:36	Fulkoli		Kazitula Rd, Sylhet						Uncategorised	fulkoli																	
07/10/2025 15:31:36	Modhuban	0821 2831210, 01919001619	Roseview Complex, Uposhahar Point, Bishow Road, Sylhet						Uncategorised	modhuban																	
07/10/2025 15:31:36	Link Cybercafe & Gaming Zone	01939666555	Jama Mansion (2nd Floor), T.B. Gate, East Eid Gah						Uncategorised	link-cybercafe-gaming-zone																	
07/10/2025 15:31:36	i Zone	01684218124	Khulitulla, Sheikhghat Road						Uncategorised	i-zone																	
07/10/2025 15:31:36	iClick Cyber Cafe	01819650637	Mirzajangal						Uncategorised	iclick-cyber-cafe																	
07/10/2025 15:31:36	Badrul & Brothers	01724236377	Haji Bari Mansion Road. Kadamtali						Uncategorised	badrul-brothers																	
07/10/2025 15:31:36	Idea Kitchen & Home Decor	01711376486, 01711363123	Patantula (Near Londoni Road)						Uncategorised	idea-kitchen-home-decor																	
07/10/2025 15:31:36	Idea Interior	+8801711376486	Patantula, Sylhet						Uncategorised	idea-interior																	
07/10/2025 15:31:36	Al-Mokka Cap & Ator House	0821 811248	29/2 Kudrot Ullah Market						Uncategorised	almokka-cap-ator-house																	
07/10/2025 15:31:36	Ananda Recording Centre	01711462146	Zindabazar						Uncategorised	ananda-recording-centre																	
07/10/2025 15:31:36	MA VCD Recording Center	01715519161	Tikorpara						Uncategorised	ma-vcd-recording-center																	
07/10/2025 15:31:36	Milon CD Bazar	01716072814	8 Chondrika Tower, Taltolla						Uncategorised	milon-cd-bazar																	
07/10/2025 15:31:36	Shur Lohorey Recording Center	01712071916	217 Lotif Center, (2nd Floor), Zindabazar						Uncategorised	shur-lohorey-recording-center																	
07/10/2025 15:31:36	Subo Music Centre	01716393462, 01558776313	225 Latif Centre (1st Floor), Zindabazar						Uncategorised	subo-music-centre																	
07/10/2025 15:31:36	Symphony	0821 811774	218, 223 Lotif Center (2nd Floor), Zindabazar						Uncategorised	symphony																	
07/10/2025 15:31:36	Green Line Paribahan	0821720161	Alif Center, Subhanighat, Sylhet						Uncategorised	green-line-paribahan																	
07/10/2025 15:31:36	Hanif Enterprise	01711922421	Mohammodi Mansion, Sobhanighat						Uncategorised	hanif-enterprise																	
07/10/2025 15:31:36	Holy City	01712346854	Alif Center, Subhanighat, Bishaw Road						Uncategorised	holy-city																	
07/10/2025 15:31:36	Nahim & Nahid Paribahan	01715396346	Kathaltoli Bazar, Sylhet						Uncategorised	nahim-nahid-paribahan																	
07/10/2025 15:31:36	Shohag Paribahan	00821717296, 01711835685	Dargha Gate, Sylhet						Uncategorised	shohag-paribahan																	
07/10/2025 15:31:36	Sylhet Railway Station	01611 704294, 0821 716061	Train Station Way, Sylhet						Uncategorised	sylhet-railway-station																	
07/10/2025 15:31:36	OSMO Water Health Technology	01762414356	Dr Foyez Complex, Chicknagool, Jaintapur, Sylhet						Uncategorised	osmo-water-health-technology																	
07/10/2025 15:31:36	Solid Drinking Water	01716206259	Al-Monzil, New Bazar, Akhalia, Sylhet						Uncategorised	solid-drinking-water																	
07/10/2025 15:31:36	SM Pest control Services	01711024119	Ananda Tower (3rd floor), North Dupadigirpar, Jail Road, Sylhet						Uncategorised	sm-pest-control-services																	
07/10/2025 15:31:36	Zero Pest	01734439085	Zindabazar, Sylhet						Uncategorised	zero-pest																	
07/10/2025 15:31:36	1 Stop Solution Services	01726421624	North Dupadigirpar, Sylhet						Uncategorised	1-stop-solution-services																	
07/10/2025 15:31:36	Urban Pest Control	+8801723057746	Modina Market, Jalalabad, Sylhet						Uncategorised	urban-pest-control																	
